Sales,Profit,Quantity,Cluster
4536.0,4322.0,13.0,1
4535.0,4262.0,10.0,1
4457.0,3330.0,14.0,1
6710.0,2620.0,14.0,1
7913.0,5723.0,12.0,1
7003.0,4654.0,14.0,1
11858.0,3240.0,11.0,1
159.0,2032.0,14.0,1
10900.0,4710.0,9.0,1
6546.0,4883.0,14.0,1
2795.0,1733.0,11.0,1
5597.0,3160.0,13.0,1
9832.0,3107.0,11.0,1
8177.0,3150.0,13.0,1
7688.0,2268.0,11.0,1
3427.0,3980.0,13.0,1
10527.0,4472.0,12.0,1
6875.0,4345.0,13.0,1
8119.0,3273.0,14.0,1
230.0,2590.0,13.0,1
2305.0,2962.0,11.0,1
6005.0,4486.0,10.0,1
11902.0,3333.0,10.0,1
6945.0,3807.0,10.0,1
3358.0,2968.0,12.0,1
4548.0,5688.0,9.0,1
11737.0,5492.0,11.0,1
2189.0,3002.0,13.0,1
8255.0,4010.0,11.0,1
1596.0,4943.0,12.0,1
2186.9999999999995,3705.0,12.0,1
10461.0,3042.0,11.0,1
6709.0,2714.0,13.0,1
4740.0,3668.0,12.0,1
5664.0,4405.0,10.0,1
11427.0,4704.0,14.0,1
10932.0,5439.0,13.0,1
10003.0,4093.9999999999986,9.0,1
5161.0,2956.0,11.0,1
1995.9999999999993,2327.0,14.0,1
5143.0,5707.0,14.0,1
8138.0,4371.0,9.0,1
7421.0,3971.0,12.0,1
11165.0,3974.0,12.0,1
8144.0,1857.0,13.0,1
4597.0,4602.0,14.0,1
901.0,4601.0,11.0,1
9898.0,3916.0,11.0,1
7382.0,5657.0,12.0,1
5591.0,5051.0,12.0,1
3183.0,1335.0,9.0,1
1536.0,2278.0,13.0,1
1514.0,4444.0,11.0,1
11185.0,3199.0,10.0,1
503.0,4018.0,11.0,1
8374.0,4171.0,11.0,1
1184.0,3050.0,11.0,1
1476.0,2717.0,11.0,1
1079.0,2086.0,12.0,1
5976.0,3236.0,11.0,1
3260.0,5588.0,11.0,1
7839.0,4230.0,11.0,1
1440.0,2869.0,11.0,1
7621.0,5560.0,10.0,1
8053.0,2301.0,14.0,1
5182.0,4873.0,9.0,1
10777.0,5001.0,12.0,1
10052.0,5487.0,12.0,1
3321.0,4510.999999999999,11.0,1
2352.0000000000005,2451.0,12.0,1
6647.0,4865.0,11.0,1
2107.0000000000005,3420.0,9.0,1
8487.0,1621.0,13.0,1
9201.0,5693.0,13.0,1
4513.0,2695.0,14.0,1
2746.0,4593.0,12.0,1
697.0,4033.0,13.0,1
9303.0,5604.0,9.0,1
11647.0,4253.0,13.0,1
3403.0,2977.0,14.0,1
2467.0000000000005,4888.0,11.0,1
3188.0,4981.0,11.0,1
6820.0,4007.0,12.0,1
1014.0,4525.0,11.0,1
11708.0,2757.0,12.0,1
6146.0,3627.0,13.0,1
6393.0,3495.0,12.0,1
690.0,3497.0,10.0,1
2934.0,973.0,10.0,1
9055.0,4192.0,13.0,1
2652.0,2941.0,14.0,1
4336.0,5903.0,9.0,1
3834.0,2326.0,9.0,1
1923.0000000000007,4967.0,10.0,1
11010.0,4233.0,10.0,1
11618.0,3758.0,10.0,1
5504.0,4430.0,10.0,1
8697.0,5412.0,11.0,1
4942.0,4925.0,14.0,1
7663.0,2281.0,12.0,1
6548.0,5289.0,11.0,1
2679.0,1837.0,9.0,1
10780.0,2984.0,12.0,1
2545.0,3652.0,8.0,1
11188.0,4782.0,12.0,1
3768.0,4642.0,14.0,1
2091.9999999999995,3750.0,14.0,1
1805.0,5244.0,10.0,1
7156.0,2232.0,12.0,1
1924.0,2448.0,12.0,1
8757.0,3035.0,14.0,1
9591.0,5864.0,11.0,1
5907.0,5476.0,13.0,1
9137.0,4017.0,14.0,1
1284.0,4174.0,11.0,1
4618.0,5728.0,14.0,1
5711.0,5157.0,14.0,1
4097.0,4766.0,14.0,1
3337.0,2622.0,8.0,1
1987.0,3118.0,11.0,1
821.0,3205.0,10.0,1
4299.0,4149.0,13.0,1
4969.0,5688.0,11.0,1
8500.0,3431.0,13.0,1
10046.0,5697.0,12.0,1
4637.0,5688.0,11.0,1
7474.0,2580.0,13.0,1
2050.9999999999995,3827.0,14.0,1
1670.0,4602.0,14.0,1
11962.0,5843.0,12.0,1
9239.0,5464.0,11.0,1
1300.0,2446.0,12.0,1
11296.0,4414.0,9.0,1
8680.0,4676.0,9.0,1
6525.0,5158.0,13.0,1
2652.0,3298.0,9.0,1
3106.0,4170.0,9.0,1
3835.0,4644.0,9.0,1
2949.0,4968.0,12.0,1
11534.0,4269.0,12.0,1
3177.0,3632.0,14.0,1
2943.0,5095.0,10.0,1
8448.0,5898.0,13.0,1
9706.0,5716.0,13.0,1
5606.0,5318.0,13.0,1
417.0,2586.0,10.0,1
7460.0,4042.0,9.0,1
7963.0,3299.0,13.0,1
1491.0,5966.0,11.0,1
195.0,5958.0,10.0,1
9028.0,4722.0,12.0,1
974.0,4348.0,12.0,1
10586.0,4038.0,13.0,1
2630.0,1939.0,10.0,1
4973.0,4950.0,9.0,1
2758.0,3260.0,12.0,1
11008.0,5695.0,11.0,1
1423.0,2247.0,13.0,1
11707.0,4462.0,11.0,1
3856.0,4460.0,12.0,1
10065.0,5602.0,9.0,1
16.0,3281.0,10.0,1
2054.0,3249.0,10.0,1
10681.0,3651.0,13.0,1
8221.0,5778.0,10.0,1
5381.0,3800.0,12.0,1
1836.0,2295.0,10.0,1
347.0,3758.0,11.0,1
2859.0,4058.0,11.0,1
6390.0,3184.0,12.0,1
4459.0,3563.0,13.0,1
2410.9999999999995,2477.0,9.0,1
10229.0,5239.0,11.0,1
93.0,5196.0,12.0,1
4334.0,1933.0,9.0,1
4616.0,2737.0,12.0,1
2595.0,2614.0,10.0,1
5125.0,5886.0,11.0,1
3082.0,3276.0,11.0,1
5850.0,5222.0,14.0,1
5644.0,4989.0,9.0,1
1620.0,5283.0,9.0,1
8789.0,3784.0,12.0,1
2665.0,2312.0,12.0,1
8642.0,3887.0,14.0,1
10018.0,5482.0,10.0,1
2465.0,3399.0,8.0,1
4104.0,3855.0,12.0,1
2485.0,1020.0,10.0,1
10102.0,4614.0,9.0,1
8632.0,3108.0,14.0,1
9426.0,3764.0,11.0,1
10960.0,5545.0,11.0,1
7494.0,2493.0,14.0,1
1580.0,5111.0,11.0,1
7392.0,5038.0,10.0,1
11414.0,5016.0,14.0,1
3020.0,1907.0,9.0,1
10746.0,3527.0,11.0,1
3320.0,5935.0,13.0,1
1829.0,4455.0,14.0,1
1964.0000000000007,5430.0,11.0,1
1095.0,4109.0,12.0,1
3005.0,3728.0,8.0,1
3197.0,4425.0,11.0,1
3547.0,3260.0,12.0,1
484.0,5777.0,12.0,1
9144.0,5793.0,13.0,1
5447.0,5709.0,12.0,1
9222.0,5049.0,12.0,1
7612.0,3843.0,12.0,1
10538.0,5080.0,12.0,1
1096.0,2545.0,10.0,1
2070.0,5374.0,13.0,1
200.0,5451.0,10.0,1
7182.0,5793.0,13.0,1
9833.0,3907.0,11.0,1
1743.0,4151.0,12.0,1
9727.0,4752.0,10.0,1
1896.0000000000007,1516.0,11.0,1
9819.0,4660.0,10.0,1
7938.0,1258.0,13.0,1
7399.0,5844.0,9.0,1
492.0,5106.0,11.0,1
667.0,1646.0,12.0,1
7995.0,5038.0,11.0,1
2275.9999999999995,1568.0,10.0,1
4986.0,3615.0,11.0,1
7550.0,4060.0,14.0,1
7118.0,4024.0,11.0,1
11691.0,4054.0,10.0,1
2812.0,3808.0,8.0,1
2219.0,5983.0,10.0,1
1401.0,2063.0,13.0,1
2909.0,4128.0,9.0,1
7056.0,3728.0,10.0,1
4617.0,2755.0,13.0,1
5614.0,5397.0,12.0,1
2349.9999999999995,5115.0,11.0,1
6749.0,3031.0,11.0,1
6604.0,4347.0,13.0,1
2890.0,2515.0,9.0,1
10630.0,5725.0,14.0,1
1553.0,3376.0,13.0,1
613.0,3523.0,14.0,1
9963.0,5979.0,10.0,1
10774.0,4393.0,11.0,1
11954.0,3525.0,13.0,1
4309.0,5611.0,14.0,1
4060.0,4694.0,9.0,1
5646.0,5087.0,11.0,1
2668.0,3172.0,9.0,1
10566.0,4599.0,10.0,1
8768.0,3971.0,9.0,1
8560.0,3675.0,11.0,1
9049.0,4850.0,11.0,1
10094.0,4947.0,14.0,1
2872.0,4930.999999999999,12.0,1
7916.0,2420.0,13.0,1
7809.0,3500.0,9.0,1
4922.0,4002.0,13.0,1
4176.0,5541.0,13.0,1
304.0,3761.0,10.0,1
2319.0,2788.0,10.0,1
39.0,1466.0,14.0,1
772.0,3407.0,12.0,1
3363.0,1382.0,9.0,1
9410.0,3638.0,11.0,1
10357.0,5367.0,11.0,1
9555.0,4820.0,13.0,1
832.0,3063.0,13.0,1
8611.0,2288.0,12.0,1
1638.0,3133.0,14.0,1
3842.0,3020.0,12.0,1
2594.0,5016.0,12.0,1
11638.0,5284.0,13.0,1
5035.0,4142.0,12.0,1
1628.0,2774.0,13.0,1
1083.0,1976.0,12.0,1
5817.0,3224.0,11.0,1
8727.0,3028.0,14.0,1
2382.0,3564.0,8.0,1
2261.0,2535.0,13.0,1
1778.0,5613.0,10.0,1
2368.0,3930.0,11.0,1
32.0,2534.0,13.0,1
5131.0,3007.0,14.0,1
10230.0,5614.0,13.0,1
2298.0,1772.0,9.0,1
6401.0,3894.0,11.0,1
559.0,5261.0,10.0,1
7381.0,5696.0,12.0,1
8255.0,4927.0,11.0,1
2612.0,1987.0,9.0,1
9371.0,3323.0,12.0,1
407.0,5096.0,12.0,1
3018.0,3119.0,10.0,1
937.0,5518.0,13.0,1
6149.0,5353.0,10.0,1
2744.0,5933.0,13.0,1
4646.0,5672.0,14.0,1
7411.0,4683.0,10.0,1
11707.0,5194.0,12.0,1
4823.0,5428.0,13.0,1
3101.0,4877.0,9.0,1
3250.0,514.0,10.0,1
1519.0,3210.0,11.0,1
1383.0,4220.0,14.0,1
7326.0,3599.0,13.0,1
2475.0,3135.0,14.0,1
9717.0,5817.0,14.0,1
3401.0,5119.0,11.0,1
1813.0,5648.0,11.0,1
1360.0,4370.0,13.0,1
2104.0,5621.0,13.0,1
10439.0,5239.0,11.0,1
8780.0,3121.0,11.0,1
6652.0,3705.0,12.0,1
11216.0,5094.0,9.0,1
10867.0,5108.999999999999,12.0,1
2205.0,4057.0,10.0,1
9932.0,5932.0,10.0,1
263.0,2549.0,10.0,1
1683.0,4438.0,14.0,1
9145.0,5381.0,12.0,1
11482.0,4794.0,14.0,1
3341.0,2300.0,12.0,1
2534.0,2384.0,11.0,1
4305.0,4586.0,9.0,1
9623.0,4971.0,10.0,1
6789.0,2674.0,14.0,1
6188.0,4444.999999999999,13.0,1
2609.0,1580.0,10.0,1
1152.0,3163.0,10.0,1
1671.0,3627.0,12.0,1
2619.0,4303.0,8.0,1
365.0,2126.0,11.0,1
11623.0,5064.0,14.0,1
1110.0,4017.0,10.0,1
8443.0,2781.0,11.0,1
5435.0,5545.0,13.0,1
11969.0,5953.0,13.0,1
1968.9999999999993,5567.0,12.0,1
7.0,4245.0,14.0,1
11440.0,4184.0,13.0,1
7630.0,2851.0,14.0,1
5231.0,4327.999999999999,12.0,1
566.0,2651.0,11.0,1
3839.0,5782.0,10.0,1
11096.0,5459.0,9.0,1
2477.0,4407.0,14.0,1
1059.0,4947.0,13.0,1
9080.0,5610.0,11.0,1
9709.0,2621.0,11.0,1
2842.0,1726.0,11.0,1
2912.0,2571.0,11.0,1
10115.0,2893.0,12.0,1
5173.0,5810.0,12.0,1
2370.9999999999995,3338.0,13.0,1
2988.0,5885.0,12.0,1
4546.0,5832.0,11.0,1
7643.0,4474.0,10.0,1
1572.0,2293.0,11.0,1
7824.0,5146.0,14.0,1
7702.0,2184.0,12.0,1
3128.0,3671.0,11.0,1
3755.0,4125.0,10.0,1
1597.0,3488.0,8.0,1
6116.0,4607.0,13.0,1
2170.0,5525.0,10.0,1
9634.0,5722.0,14.0,1
1621.0,4986.0,11.0,1
4674.0,3575.0,11.0,1
9212.0,4849.0,9.0,1
3185.0,4706.0,11.0,1
8752.0,2712.0,12.0,1
4298.0,1716.0,12.0,1
5460.0,3734.0,13.0,1
1927.9999999999993,4950.0,12.0,1
8316.0,4212.0,14.0,1
5194.0,3117.0,12.0,1
6184.0,3672.0,14.0,1
4947.0,5895.0,10.0,1
9760.0,5350.0,13.0,1
7696.0,5436.0,12.0,1
7675.0,2397.0,11.0,1
10468.0,4935.999999999999,13.0,1
7200.0,5370.999999999999,9.0,1
5844.0,3390.0,13.0,1
6684.0,3915.0,13.0,1
10444.0,5098.0,10.0,1
247.0,1639.0,14.0,1
1190.0,4761.0,14.0,1
7839.0,5904.0,14.0,1
2331.0000000000005,2483.0,14.0,1
10106.0,5929.0,10.0,1
1280.0,5293.0,10.0,1
2974.0,2059.0,14.0,1
2158.0,2826.0,11.0,1
5794.0,5777.0,13.0,1
4947.0,3950.0,12.0,1
9944.0,4507.0,14.0,1
4869.0,3666.0,11.0,1
7094.0,5128.0,11.0,1
10414.0,4407.0,11.0,1
4521.0,4367.0,13.0,1
931.0,5344.0,12.0,1
2047.0,5845.0,11.0,1
2838.0,4078.0,10.0,1
4835.0,4828.999999999999,14.0,1
5613.0,4025.0,10.0,1
209.0,4327.0,14.0,1
2447.0000000000005,5652.0,12.0,1
5736.0,4428.0,12.0,1
1113.0,2982.0,14.0,1
2516.0,5146.0,11.0,1
3007.0,1861.0,12.0,1
1541.0,3636.0,10.0,1
1884.0,3810.0,12.0,1
21.0,4284.0,12.0,1
3647.0,4157.0,11.0,1
8074.0,3729.0,9.0,1
5176.0,5923.0,14.0,1
2883.0,5618.0,11.0,1
5669.0,5627.0,14.0,1
8158.0,2002.0,13.0,1
1665.0,5619.0,11.0,1
10412.0,4610.0,14.0,1
3896.0,1272.0,11.0,1
110.0,5877.0,10.0,1
7615.0,4926.0,12.0,1
9002.0,4518.0,12.0,1
3122.0,2475.0,11.0,1
727.0,2000.0,11.0,1
331.0,4358.0,13.0,1
2250.0000000000005,2771.0,11.0,1
4383.0,4574.0,12.0,1
2137.0,3910.0,11.0,1
7339.0,2852.0,13.0,1
3431.0,5799.0,11.0,1
1109.0,5684.0,12.0,1
9453.0,4327.999999999999,10.0,1
3304.0,4675.0,12.0,1
766.0,1851.0,13.0,1
3295.0,3987.0,14.0,1
10793.0,3717.0,13.0,1
6977.0,4836.0,12.0,1
7128.0,4894.0,11.0,1
771.0,4794.0,9.0,1
1839.0,2274.0,11.0,1
8970.0,2783.0,12.0,1
4808.0,5836.0,12.0,1
10762.0,2954.0,10.0,1
7907.0,1639.0,13.0,1
3549.0,1640.0,11.0,1
2232.0,4079.0,10.0,1
2778.0,3570.0,9.0,1
1830.0,1669.0,9.0,1
4310.0,5701.0,8.0,1
7098.0,4238.0,11.0,1
7575.0,1923.0,13.0,1
4030.0,3180.0,11.0,1
1434.0,2939.0,12.0,1
11564.0,3721.0,12.0,1
3048.0,1361.0,11.0,1
3156.0,1990.0,8.0,1
4575.0,4853.0,13.0,1
19.0,3079.0,10.0,1
3139.0,3017.0,10.0,1
1610.0,3447.0,13.0,1
2839.0,3851.0,11.0,1
1589.0,3474.0,13.0,1
4049.0,4582.0,14.0,1
3315.0,3982.0,13.0,1
6161.0,5447.0,10.0,1
1927.0,5973.0,13.0,1
10707.0,5055.0,12.0,1
7129.0,5387.0,12.0,1
4884.0,5127.0,9.0,1
1724.0,5077.0,12.0,1
5250.0,4569.0,11.0,1
4227.0,5489.0,10.0,1
562.0,5924.0,10.0,1
1521.0,4639.0,12.0,1
3110.0,769.0,9.0,1
7162.0,4200.0,14.0,1
3091.0,4074.0,13.0,1
8286.0,2396.0,12.0,1
7446.0,4612.999999999999,14.0,1
5666.0,4303.0,11.0,1
11857.0,6000.0,12.0,1
8075.0,2700.0,11.0,1
1695.0,3353.0,12.0,1
3524.0,3418.0,12.0,1
2697.0,4667.0,12.0,1
1360.0,5215.0,9.0,1
3527.0,2689.0,14.0,1
3498.0,2036.0,8.0,1
4478.0,3856.0,12.0,1
2522.0,2225.0,14.0,1
10289.0,4916.0,13.0,1
2041.0,4859.0,14.0,1
4587.0,4779.0,13.0,1
2964.0,2774.0,8.0,1
10321.0,5337.0,12.0,1
4578.0,3762.0,14.0,1
4571.0,4508.0,12.0,1
8467.0,5658.0,9.0,1
1496.0,4874.0,9.0,1
8872.0,5023.0,14.0,1
2062.0,2703.0,13.0,1
7946.0,5662.0,10.0,1
7538.0,3162.0,11.0,1
2540.0,1411.0,11.0,1
2762.0,3176.0,10.0,1
7752.0,3736.0,11.0,1
9051.0,3240.0,12.0,1
271.0,3042.0,13.0,1
6372.0,5391.0,12.0,1
1952.0,5477.0,11.0,1
405.0,5388.0,10.0,1
4784.0,3890.0,11.0,1
10539.0,5309.0,11.0,1
2545.0,5623.0,12.0,1
10836.0,3898.0,9.0,1
4996.0,2684.0,11.0,1
4379.0,5410.0,11.0,1
11495.0,3693.0,12.0,1
113.0,4905.0,10.0,1
9222.0,4564.0,13.0,1
1262.0,3872.0,11.0,1
8050.0,1640.0,13.0,1
8176.0,3015.0,13.0,1
2709.0,4274.0,11.0,1
434.0,2631.0,12.0,1
222.0,5707.0,11.0,1
4010.0,3104.0,11.0,1
9696.0,5033.0,13.0,1
8984.0,3857.0,12.0,1
6439.0,5125.0,10.0,1
5123.0,2529.0,13.0,1
7420.0,4850.0,14.0,1
4329.0,5699.0,11.0,1
2158.9999999999995,1929.0,12.0,1
11048.0,5832.0,13.0,1
8799.0,4952.0,13.0,1
2523.0,5583.0,14.0,1
2334.0,5245.0,11.0,1
1420.0,2467.0,14.0,1
9724.0,4607.0,10.0,1
3034.0,2905.0,11.0,1
4316.0,5918.0,8.0,1
4261.0,5675.0,12.0,1
1412.0,3064.0,14.0,1
7175.0,2886.0,12.0,1
2165.9999999999995,3013.0,8.0,1
6982.0,5388.999999999999,11.0,1
2656.0,2716.0,11.0,1
118.0,5056.0,9.0,1
7743.0,5070.0,14.0,1
3585.0,4609.0,10.0,1
9094.0,2861.0,14.0,1
2172.0,4794.0,12.0,1
4183.0,1471.0,11.0,1
8858.0,3968.0,11.0,1
5385.0,2678.0,11.0,1
10917.0,5548.0,9.0,1
503.0,2946.0,12.0,1
2525.0,4034.0,9.0,1
8087.0,3386.0,12.0,1
3775.0,4495.999999999999,14.0,1
2902.0,1134.0,11.0,1
3057.0,5396.0,14.0,1
10892.0,5421.999999999999,14.0,1
248.0,4672.0,9.0,1
9131.0,5763.0,12.0,1
7359.0,2769.0,13.0,1
10908.0,4705.0,10.0,1
3805.0,3172.0,12.0,1
654.0,4946.0,13.0,1
6034.0,3811.0,11.0,1
3069.0,2383.0,10.0,1
6506.0,2696.0,11.0,1
9039.0,4785.999999999999,14.0,1
4496.0,4477.999999999999,12.0,1
5242.0,3983.0,13.0,1
6478.0,5281.0,10.0,1
10580.0,5401.0,11.0,1
1248.0,4433.0,12.0,1
10944.0,5535.0,12.0,1
6952.0,4121.0,14.0,1
10217.0,5932.0,11.0,1
8380.0,2926.0,11.0,1
2104.9999999999995,3161.0,8.0,1
2390.0,3939.0,8.0,1
1701.0,2327.0,13.0,1
7688.0,4521.0,14.0,1
5177.0,5797.0,9.0,1
1932.0,2839.0,12.0,1
10949.0,3141.0,11.0,1
684.0,2083.0,10.0,1
136.0,5169.0,12.0,1
7702.0,3445.0,14.0,1
6849.0,3379.0,12.0,1
11211.0,3783.0,9.0,1
5038.0,5812.0,13.0,1
3637.0,5135.0,10.0,1
10970.0,4792.0,9.0,1
8151.0,5854.0,10.0,1
2022.9999999999993,2535.0,10.0,1
9064.0,5899.0,9.0,1
4992.0,3745.0,12.0,1
3618.0,2405.0,12.0,1
3345.0,1935.0,11.0,1
10436.0,4668.999999999999,10.0,1
3886.0,4770.0,9.0,1
544.0,3079.0,12.0,1
3294.0,5626.0,13.0,1
6249.0,3361.0,13.0,1
2040.0,2733.0,12.0,1
3422.0,5727.0,11.0,1
4473.0,4151.0,12.0,1
2706.0,4640.0,14.0,1
7296.0,3734.0,13.0,1
1936.0000000000007,3923.0,9.0,1
3800.0,1735.0,11.0,1
7719.0,1928.0,14.0,1
224.0,4889.0,10.0,1
9231.0,3658.0,13.0,1
9913.0,5679.0,11.0,1
9233.0,5731.0,9.0,1
7722.0,4486.0,12.0,1
6321.0,4348.0,11.0,1
112.0,2633.0,14.0,1
10328.0,5292.0,13.0,1
9490.0,5377.0,11.0,1
10291.0,5624.0,12.0,1
3565.0,5535.0,11.0,1
7853.0,5036.0,11.0,1
306.0,2439.0,13.0,1
279.0,5894.0,9.0,1
1624.0,5593.0,11.0,1
11100.0,3945.0,12.0,1
1648.0,3097.0,12.0,1
5256.0,5567.0,10.0,1
6224.0,2907.0,12.0,1
2363.0,1974.0,10.0,1
6805.0,4082.0,14.0,1
7721.0,4245.0,13.0,1
8286.0,5672.0,14.0,1
6826.0,4159.999999999999,14.0,1
6374.0,4112.0,14.0,1
2587.0,1928.0,12.0,1
6643.0,2804.0,11.0,1
6967.0,5124.0,12.0,1
10764.0,5237.0,11.0,1
3014.0,3298.0,11.0,1
866.0,5390.0,13.0,1
3041.0,3929.0,11.0,1
9255.0,4698.0,10.0,1
458.0,4232.0,14.0,1
5686.0,5245.0,13.0,1
5253.0,5723.0,13.0,1
9511.0,3090.0,11.0,1
10015.0,5755.0,12.0,1
5363.0,3972.0,13.0,1
11679.0,2667.0,11.0,1
1150.0,5521.0,10.0,1
1359.0,3921.0,10.0,1
11692.0,3061.0,13.0,1
1933.0,3311.0,10.0,1
11730.0,3809.0,10.0,1
2763.0,5357.0,14.0,1
2676.0,5153.0,12.0,1
2669.0,3488.0,14.0,1
9944.0,4229.0,11.0,1
5440.0,4537.0,13.0,1
2216.0000000000005,3253.0,9.0,1
595.0,2561.0,11.0,1
8639.0,4180.0,14.0,1
780.0,1879.0,10.0,1
7015.0,2513.0,11.0,1
10574.0,5838.0,14.0,1
2924.0,2420.0,8.0,1
