Sales,Profit,Quantity,Cluster
4660.0,-3102.0,12.0,3
976.0,922.0,8.0,3
7189.0,1843.0,14.0,3
4210.0,-1353.0000000000007,13.0,3
5764.0,1412.0,11.0,3
4905.0,-1302.0000000000002,9.0,3
3009.0,-2966.0,12.0,3
642.0,-2698.0,13.0,3
1475.0,-676.0,7.0,3
4877.0,-2635.0,14.0,3
471.0,-1545.0000000000002,7.0,3
5346.0,170.0,9.0,3
3291.0,716.0,14.0,3
1597.0,1205.0,7.0,3
5837.0,-853.0000000000003,14.0,3
4644.0,528.0,8.0,3
241.0,-2681.000000000001,7.0,3
6925.0,-621.0,12.0,3
788.0,-2352.0,8.0,3
2089.0,-2296.0,11.0,3
8888.0,-3118.0,13.0,3
1717.0,-2699.000000000001,14.0,3
4736.0,-1913.0,13.0,3
4457.0,809.0,8.0,3
6184.0,1965.0,14.0,3
6176.0,2277.0,14.0,3
1650.0,798.0,7.0,3
1731.0,-836.0000000000003,10.0,3
1429.0,1380.0,14.0,3
3070.0,-362.0,10.0,3
1589.0,-465.0,12.0,3
4788.0,-692.0000000000003,9.0,3
6447.0,948.0,14.0,3
6089.0,275.0,11.0,3
4590.0,1485.0,13.0,3
4558.0,-3002.0,7.0,3
258.0,749.0,10.0,3
3113.0,-2173.0,9.0,3
7487.0,-3192.0,11.0,3
3744.0,-2433.0,7.0,3
590.0,-2948.0,8.0,3
5095.0,-2956.0,12.0,3
6215.0,-2791.0,12.0,3
1283.0,1320.0,14.0,3
1001.0,-243.0,13.0,3
5356.0,-482.99999999999983,12.0,3
4345.0,-46.0,10.0,3
3992.0,1451.0,14.0,3
2025.0000000000007,1375.0,13.0,3
1059.0,-1376.0000000000007,14.0,3
3270.0,-1502.0000000000002,11.0,3
7148.0,-3288.0,13.0,3
1874.0,1728.0,14.0,3
3883.0,-2168.0,9.0,3
6113.0,1890.0,12.0,3
4530.0,-514.0,12.0,3
2063.9999999999995,-2459.0,14.0,3
4344.0,-1730.0000000000002,8.0,3
1723.0,736.0,12.0,3
2743.0,-3155.0,8.0,3
7475.0,-682.0,12.0,3
322.0,257.0,7.0,3
9032.0,-2954.0,11.0,3
3071.0,-2240.0,8.0,3
3047.0,-367.0,8.0,3
4837.0,1485.0,8.0,3
2202.0000000000005,-2507.0,10.0,3
1090.0,-923.0000000000003,8.0,3
2455.0,315.0,8.0,3
1656.0,619.9999999999999,13.0,3
5859.0,118.0,10.0,3
665.0,-2767.0,9.0,3
4490.0,-877.0000000000003,7.0,3
4292.0,-2933.0,12.0,3
6409.0,-2335.000000000001,9.0,3
4861.0,-811.0000000000003,8.0,3
7913.0,-793.0000000000003,13.0,3
1205.0,-2787.0,10.0,3
7884.0,-802.0000000000003,13.0,3
1961.0,-568.0,8.0,3
4160.0,172.0,9.0,3
6921.0,-991.0000000000003,14.0,3
733.0,846.0,8.0,3
4900.0,1113.0,13.0,3
2158.9999999999995,-2769.0,12.0,3
1734.0,-2431.0,14.0,3
1609.0,988.0,6.0,3
5031.0,-3238.0,10.0,3
4582.0,176.0,12.0,3
7298.0,-2228.0,14.0,3
8057.0,-281.00000000000017,12.0,3
7788.0,-1559.0000000000007,10.0,3
4666.0,168.0,12.0,3
267.0,866.0,13.0,3
2467.0000000000005,-89.0,12.0,3
3947.0,-1404.0000000000007,13.0,3
2115.0,-2716.0,7.0,3
2965.0,-2261.0,10.0,3
6976.0,-2789.0,14.0,3
3608.0,1316.0,8.0,3
4670.0,-2886.0,11.0,3
6689.0,-1676.0000000000007,11.0,3
5482.0,-477.99999999999983,12.0,3
5084.0,-2487.0,10.0,3
3452.0,-1285.0000000000002,11.0,3
441.0,710.0,13.0,3
1828.0,-2000.0,12.0,3
2022.9999999999993,-2432.0,14.0,3
5691.0,-2521.0,10.0,3
2592.0,124.0,13.0,3
3485.0,-607.0,14.0,3
5557.0,2134.0,11.0,3
676.0,-1184.0000000000002,10.0,3
6764.0,991.0,14.0,3
2202.0000000000005,-2093.0,9.0,3
4698.0,2189.0,11.0,3
4160.0,-1410.0000000000002,13.0,3
5004.0,-2494.0,14.0,3
4423.0,-2516.0,10.0,3
4883.0,1314.0,9.0,3
1189.0,1111.0,12.0,3
3965.0,-2363.000000000001,8.0,3
2540.0,-579.0,8.0,3
3540.0,-3097.0,7.0,3
424.0,1022.0,12.0,3
717.0,-2185.000000000001,12.0,3
2775.0,-3049.0,7.0,3
4807.0,787.0,7.0,3
150.0,-532.0,10.0,3
3171.0,-1045.0000000000002,14.0,3
8461.0,-2149.0,10.0,3
6574.0,1020.0,10.0,3
3275.0,-2772.0,14.0,3
4640.0,-941.0000000000003,13.0,3
9405.0,-1728.0000000000002,14.0,3
788.0,-484.0,12.0,3
8238.0,-646.0000000000002,13.0,3
7150.0,-1736.0000000000002,14.0,3
7883.0,-885.0000000000003,12.0,3
2016.9999999999993,-953.0000000000003,8.0,3
6445.0,-3026.0,10.0,3
5964.0,839.0,10.0,3
5727.0,-776.0000000000003,7.0,3
9648.0,-2136.0,14.0,3
5852.0,-524.0000000000001,11.0,3
4034.0,313.0,9.0,3
283.0,-2715.0,8.0,3
2759.0,-855.0000000000003,14.0,3
5977.0,1369.0,13.0,3
6074.0,-857.0000000000003,6.0,3
7707.0,-1387.0000000000002,10.0,3
7322.0,-3298.0,13.0,3
8556.0,-2462.0,9.0,3
1341.0,-2229.0,7.0,3
1601.0,1196.0,9.0,3
8145.0,-804.0000000000003,14.0,3
382.0,-2448.0,6.0,3
3998.0,-2793.0,9.0,3
1659.0,-399.0,10.0,3
4033.0,-1949.0,9.0,3
5191.0,-708.0000000000003,12.0,3
448.0,-1634.9999999999998,14.0,3
1396.0,-315.0,11.0,3
2220.0,-941.0000000000003,9.0,3
6421.0,-2224.0,13.0,3
1386.0,-1550.0000000000002,11.0,3
6283.0,-1857.0,14.0,3
5854.0,-1119.0000000000002,12.0,3
3027.0,-2184.0,14.0,3
8194.0,-400.0,14.0,3
5143.0,-740.0000000000003,9.0,3
2980.0,-3123.0,9.0,3
3623.0,32.0,13.0,3
8073.0,1160.0,12.0,3
5848.0,-161.0,11.0,3
336.0,619.9999999999999,14.0,3
5933.0,-532.0,9.0,3
9553.0,-1976.0,12.0,3
4172.0,984.0,10.0,3
9615.0,-1986.0,12.0,3
4970.0,-1576.0000000000002,8.0,3
185.0,-210.0,9.0,3
7597.0,-1808.0,10.0,3
4730.0,432.99999999999983,14.0,3
1633.0,-1254.0000000000002,12.0,3
956.0,-1889.0,13.0,3
5504.0,1126.0,11.0,3
1327.0,-18.0,7.0,3
7987.0,-2884.0,14.0,3
6378.0,-759.0000000000003,7.0,3
4268.0,-1409.0000000000007,13.0,3
7795.0,925.0,12.0,3
6072.0,-2676.000000000001,14.0,3
5069.0,1591.0,11.0,3
8388.0,-1805.0,14.0,3
5821.0,267.0,14.0,3
1009.0,-2729.0,7.0,3
2635.0,849.0,12.0,3
1363.0,555.0,8.0,3
1110.0,-79.0,10.0,3
3049.0,1480.0,14.0,3
5133.0,-2415.0,11.0,3
5137.0,612.0,11.0,3
4632.0,-3243.0,12.0,3
4314.0,-3101.0,7.0,3
4593.0,618.0,13.0,3
6123.0,-2768.0,8.0,3
319.0,-3108.0,14.0,3
761.0,-2123.0,12.0,3
6751.0,-2714.000000000001,8.0,3
5037.0,-3118.0,7.0,3
4818.0,-2432.0,12.0,3
457.0,-1624.9999999999998,8.0,3
108.0,446.0,13.0,3
4676.0,1152.0,10.0,3
7070.0,-1535.9999999999998,13.0,3
1378.0,-2952.0,14.0,3
504.0,464.0,13.0,3
7603.0,-1758.0000000000002,10.0,3
6327.0,-3061.0,7.0,3
8873.0,-2992.0,14.0,3
1759.0,492.0,14.0,3
274.0,-108.00000000000023,12.0,3
7202.0,-1848.0,13.0,3
8334.0,-2751.0,12.0,3
6462.0,1802.0,13.0,3
1893.9999999999993,-973.0000000000003,8.0,3
2915.0,-1173.0000000000002,14.0,3
1441.0,-2764.0,9.0,3
5042.0,-1185.0000000000002,7.0,3
6497.0,-2708.0,11.0,3
4423.0,985.0,10.0,3
2464.0,1613.0,8.0,3
2964.0,-3045.0,9.0,3
4108.0,995.0,14.0,3
5329.0,-2697.0,8.0,3
3146.0,-981.0000000000003,10.0,3
2064.9999999999995,1152.0,9.0,3
6003.0,-2285.0,13.0,3
9680.0,-2405.0,11.0,3
4978.0,359.0,10.0,3
5791.0,-685.0,8.0,3
6835.0,-1346.0000000000002,7.0,3
1994.0,1143.0,7.0,3
6445.0,-1488.0000000000007,7.0,3
3267.0,-1040.0000000000002,13.0,3
7027.0,-1179.0000000000002,14.0,3
2000.0,-2957.0,11.0,3
3888.0,-2107.0,9.0,3
5365.0,651.0,13.0,3
995.0,1023.0,14.0,3
6530.0,1390.0,14.0,3
1090.0,-1609.0000000000002,10.0,3
6871.0,-1037.0000000000002,8.0,3
5096.0,-303.0,14.0,3
2271.0,-2510.0,8.0,3
7935.0,-1782.0000000000002,10.0,3
3175.0,1059.0,12.0,3
5254.0,-721.0000000000003,8.0,3
4127.0,-2390.0,13.0,3
7375.0,-1206.0000000000002,11.0,3
7731.0,343.99999999999983,14.0,3
702.0,-1438.0000000000002,12.0,3
4098.0,57.0,13.0,3
7059.0,1634.0,13.0,3
2806.0,30.0,13.0,3
453.0,-2045.0000000000007,8.0,3
2161.0000000000005,-751.0000000000003,10.0,3
3790.0,109.0,13.0,3
9144.0,-1863.0,13.0,3
7376.0,-2195.000000000001,11.0,3
4385.0,268.0,11.0,3
1797.0,1008.0,10.0,3
2806.0,-2365.0,13.0,3
1228.0,-264.0,9.0,3
5018.0,-772.0000000000003,10.0,3
3814.0,1699.0,13.0,3
6010.0,-1472.0000000000002,7.0,3
3258.0,-2354.0,12.0,3
7321.0,545.0000000000001,13.0,3
2088.0,417.0,11.0,3
4591.0,1735.0,14.0,3
1760.0,907.0,9.0,3
954.0,636.0000000000001,12.0,3
5963.0,-727.0000000000003,12.0,3
3829.0,-592.0,14.0,3
1982.9999999999993,1620.0,8.0,3
6919.0,-2023.0,14.0,3
7144.0,-2477.0,14.0,3
3254.0,-298.0,10.0,3
1401.0,-2432.0,14.0,3
9211.0,-2067.0,12.0,3
6672.0,-2458.0,8.0,3
3352.0,626.9999999999999,13.0,3
2188.0000000000005,-835.0000000000003,8.0,3
3849.0,-2344.0,8.0,3
3502.0,-117.0,12.0,3
1145.0,775.0,8.0,3
1369.0,-2341.0,14.0,3
7579.0,417.0,12.0,3
799.0,-1690.9999999999998,10.0,3
8710.0,-2508.000000000001,11.0,3
472.0,-2998.0,12.0,3
8744.0,-2137.0,11.0,3
3056.0,-2148.0,8.0,3
6706.0,-3263.0,11.0,3
3988.0,387.0,9.0,3
693.0,-3215.0,13.0,3
6515.0,-1657.0000000000002,7.0,3
9395.0,-2242.0,12.0,3
1062.0,-951.0000000000003,8.0,3
5036.0,814.0,9.0,3
2135.0,-1016.0000000000003,8.0,3
2724.0,-2618.0,13.0,3
4376.0,-3145.0,10.0,3
6228.0,-13.0,9.0,3
4655.0,-1179.0000000000002,9.0,3
4102.0,326.0,12.0,3
1731.0,-2313.0,14.0,3
3496.0,-2800.0,7.0,3
1574.0,-510.99999999999983,14.0,3
459.0,-2026.0,13.0,3
7816.0,430.0,14.0,3
6071.0,1292.0,10.0,3
2922.0,-412.00000000000017,13.0,3
6682.0,883.0,13.0,3
8444.0,-2183.0,13.0,3
6363.0,-420.0,12.0,3
4386.0,-2583.0,13.0,3
1470.0,994.0,8.0,3
4411.0,-905.0000000000003,14.0,3
192.0,-898.0000000000003,7.0,3
7797.0,1076.0,14.0,3
5665.0,-2076.0,11.0,3
1488.0,-173.99999999999974,7.0,3
5297.0,101.0,11.0,3
5610.0,-1958.0,14.0,3
8714.0,-1796.0000000000002,13.0,3
581.0,-3157.0,10.0,3
8138.0,-1010.0000000000003,14.0,3
3854.0,-136.00000000000023,8.0,3
52.0,-2678.0,10.0,3
1554.0,-2817.0,10.0,3
3304.0,1914.0,13.0,3
4830.0,-2365.0,10.0,3
2443.0,165.0,7.0,3
1736.0,-508.0,13.0,3
956.0,-1877.0000000000007,7.0,3
2043.0,-1853.0,9.0,3
4489.0,1716.0,14.0,3
7407.0,-145.0,14.0,3
1210.0,935.0,11.0,3
2042.0,274.0,14.0,3
1142.0,332.0,14.0,3
1738.0,1040.0,8.0,3
5296.0,78.0,14.0,3
1556.0,-1613.0000000000002,13.0,3
477.0,-2740.0,11.0,3
1176.0,-909.0000000000003,12.0,3
824.0,-2949.0,9.0,3
22.0,-1740.0000000000002,9.0,3
8429.0,-2305.0,10.0,3
414.0,-2217.0,7.0,3
5102.0,-3203.0,6.0,3
4273.0,-1397.0000000000002,13.0,3
5437.0,-2996.0,13.0,3
2674.0,366.0,8.0,3
775.0,-2705.0,8.0,3
5346.0,-341.0,14.0,3
8661.0,-2047.0,14.0,3
5854.0,-2831.0,14.0,3
2423.0,-2604.0,14.0,3
2274.9999999999995,-1000.0000000000003,11.0,3
5898.0,-74.0,10.0,3
5639.0,-206.99999999999974,12.0,3
600.0,-911.0000000000003,8.0,3
1197.0,-392.0,11.0,3
4866.0,-840.0000000000003,10.0,3
2764.0,-79.0,13.0,3
2019.0,1508.0,8.0,3
6788.0,-1906.0,14.0,3
2579.0,-1300.0000000000002,10.0,3
3726.0,1093.0,8.0,3
4020.0,-2061.0,10.0,3
4326.0,-1420.0000000000002,8.0,3
6392.0,-1010.0000000000003,11.0,3
3913.0,1297.0,7.0,3
2559.0,-255.0,13.0,3
2152.0,-992.0000000000003,12.0,3
4522.0,-1035.0000000000002,11.0,3
7618.0,-3090.0,10.0,3
6704.0,-2556.0,9.0,3
5200.0,-842.0000000000003,12.0,3
4682.0,329.0,7.0,3
874.0,-535.0,7.0,3
3658.0,-2821.0,9.0,3
7739.0,874.0,14.0,3
3637.0,-689.0,14.0,3
772.0,-1243.0000000000002,8.0,3
3274.0,-2045.0000000000007,11.0,3
7037.0,-787.0000000000003,8.0,3
580.0,-3145.0,9.0,3
6348.0,-561.9999999999999,7.0,3
2394.0,-2985.0,7.0,3
3599.0,-2440.0,12.0,3
8298.0,663.0,13.0,3
2900.0,-7.0,13.0,3
3166.0,-150.99999999999974,11.0,3
1152.0,1039.0,7.0,3
4754.0,-2789.0,7.0,3
860.0,-1018.0000000000003,12.0,3
5091.0,-1017.0000000000003,7.0,3
5642.0,876.0,13.0,3
4993.0,-2873.0,7.0,3
3586.0,-1145.0000000000002,10.0,3
4173.0,955.0,8.0,3
5708.0,1835.0,14.0,3
6184.0,-655.0000000000002,11.0,3
13.0,-374.0,12.0,3
6454.0,-2537.0,8.0,3
3368.0,-2329.0,7.0,3
2383.0,1554.0,12.0,3
1538.0,-2696.0,12.0,3
7899.0,-2414.000000000001,9.0,3
1773.0,-2957.0,10.0,3
1660.0,-2688.0,7.0,3
1000.0,-1066.0000000000002,12.0,3
5172.0,-583.0,12.0,3
2166.9999999999995,-2781.0,11.0,3
5343.0,-1053.0000000000002,13.0,3
2209.0000000000005,-152.0,12.0,3
3384.0,-1469.0000000000002,13.0,3
2475.0,1372.0,12.0,3
522.0,-683.9999999999998,7.0,3
5120.0,-220.0,9.0,3
7901.0,817.0,12.0,3
5749.0,-1465.0000000000007,13.0,3
680.0,-70.0,13.0,3
8368.0,-2707.0,12.0,3
3427.0,-1965.0,11.0,3
5618.0,-2022.0000000000007,8.0,3
1497.0,-600.0,10.0,3
4837.0,-669.9999999999998,7.0,3
1988.0,1395.0,12.0,3
3530.0,-966.0000000000003,13.0,3
6476.0,-512.0,13.0,3
5960.0,-1905.0000000000007,7.0,3
2604.0,177.0,11.0,3
4933.0,-2136.0,12.0,3
6128.0,-1732.0000000000007,10.0,3
3537.0,184.0,8.0,3
6743.0,-2625.000000000001,9.0,3
7221.0,-127.00000000000023,13.0,3
1236.0,-1431.0000000000002,12.0,3
6425.0,-1915.0,11.0,3
3946.0,159.0,13.0,3
2964.0,-2200.0,10.0,3
3910.0,-2197.0,12.0,3
6429.0,1160.0,10.0,3
1723.0,-2262.0,9.0,3
902.0,899.0,9.0,3
2043.0,-1517.9999999999998,9.0,3
2288.9999999999995,1681.0,8.0,3
4709.0,-966.0000000000003,14.0,3
6854.0,1913.0,14.0,3
6913.0,-2479.0,8.0,3
1260.0,-2530.0,14.0,3
5311.0,25.0,8.0,3
960.0,-79.0,12.0,3
7329.0,870.0,14.0,3
5899.0,75.0,11.0,3
5551.0,-1354.0000000000002,12.0,3
6271.0,-2712.0,11.0,3
8256.0,1059.0,14.0,3
1156.0,-2210.0,13.0,3
3085.0,-1058.0000000000002,12.0,3
7398.0,-1878.0,12.0,3
4666.0,-1010.0000000000003,7.0,3
1574.0,296.0,14.0,3
1595.0,-659.0,10.0,3
5471.0,-1295.0000000000002,8.0,3
2692.0,-1671.0000000000007,13.0,3
1369.0,-2271.0,9.0,3
5280.0,-2259.0,10.0,3
3892.0,-1413.0000000000002,8.0,3
2964.0,-1911.0,10.0,3
4540.0,-82.0,10.0,3
377.0,-1281.0000000000002,10.0,3
2438.9999999999995,1152.0,7.0,3
7611.0,-1524.0000000000002,13.0,3
4658.0,-67.0,12.0,3
6031.0,1664.0,11.0,3
5881.0,340.0,8.0,3
7846.0,-1992.0,11.0,3
3769.0,-2470.000000000001,7.0,3
2018.0000000000007,-12.0,14.0,3
1010.0,539.0,13.0,3
6186.0,-1067.0000000000002,10.0,3
1877.0,739.0,13.0,3
3816.0,-2496.0,11.0,3
4602.0,1967.0,14.0,3
2232.0,1329.0,9.0,3
6290.0,679.0,10.0,3
2485.9999999999995,-2424.000000000001,7.0,3
7002.0,-503.0,11.0,3
5219.0,-336.0,14.0,3
3990.0,-2644.0,11.0,3
1946.0,-140.0,10.0,3
2529.0,1450.0,7.0,3
3445.0,-2246.000000000001,8.0,3
176.0,-170.0,14.0,3
389.0,-2695.0,14.0,3
1606.0,1261.0,12.0,3
5675.0,-2272.0,8.0,3
4848.0,753.0,8.0,3
562.0,-475.0,7.0,3
1397.0,-1456.9999999999998,11.0,3
1262.0,617.0,14.0,3
2390.0,-831.0000000000003,8.0,3
4925.0,534.0,14.0,3
6613.0,-3028.0,13.0,3
6805.0,-1460.0000000000007,13.0,3
3988.0,890.0,12.0,3
2875.0,-918.0000000000003,10.0,3
9210.0,-2019.0,13.0,3
4813.0,-1155.0000000000002,13.0,3
567.0,-1547.0000000000002,10.0,3
1619.0,-2353.000000000001,13.0,3
3490.0,-1591.0000000000002,8.0,3
1410.0,-1176.0000000000002,12.0,3
1490.0,647.9999999999999,10.0,3
5052.0,-3102.0,14.0,3
5883.0,1590.0,14.0,3
5167.0,-2330.000000000001,9.0,3
1105.0,-1993.0,11.0,3
4417.0,-491.99999999999983,7.0,3
1351.0,-3053.0,12.0,3
4056.0,631.0,9.0,3
1875.0,-2222.0,8.0,3
5221.0,-1781.0000000000002,9.0,3
4398.0,-3270.0,13.0,3
7165.0,-1491.0000000000002,13.0,3
